"Keyword","Competitor URL","Source URL","Target URL","Anchor","Type","Authority"
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://ve.search.yahoo.com/mobile/s?ei=UTF-8&fl=40&p=Willow%2BSmith","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://ve.search.yahoo.com/mobile/s?ei=UTF-8&fl=40&p=Henry%2BStern","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://uk.search.yahoo.com/mobile/s?_tsrc=apple&ei=UTF-8&first=1&p=Maria%2Bof%2BBosnia","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://uk.search.yahoo.com/mobile/s?_tsrc=apple&age=1m&ei=UTF-8&first=1&p=Sean%2BTaylor","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://uk.search.yahoo.com/mobile/s?_tsrc=apple&age=1m&ei=UTF-8&first=1&p=Alamannia","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://uk.search.yahoo.com/mobile/s?_tsrc=apple&age=1d&ei=UTF-8&first=1&p=Nina%2BJacobson","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://tr.search.yahoo.com/mobile/s?b=169&ei=UTF-8&pz=7&q=Formula%2B1&xargs=0","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://tr.search.yahoo.com/mobile/s?age=1m&btf=m&ei=UTF-8&fr2=time&q=Norman%2BBraman","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://se.search.yahoo.com/mobile/s?ei=UTF-8&fr2=p%3As%2Cv%3Aw%2Cm%3Ars-bottom%2Cct%3Agossip&q=hummersoppa","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://se.search.yahoo.com/mobile/s?b=50&ei=UTF-8&pz=7&q=moulin%2Brouge%2Bbilder&xargs=0","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://ru.search.yahoo.com/mobile/s?ei=UTF-8&norw=1&q=The%2BDefiant%2BOnes","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://ro.search.yahoo.com/mobile/s?age=1m&btf=m&ei=UTF-8&fr2=time&p=fresh%2Bair%2Bnpr","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://pl.search.yahoo.com/mobile/s?b=78&ei=UTF-8&pz=7&q=Christian%2BMadsen&xargs=0","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
"guest dresses to wear to a wedding","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","https://pl.search.yahoo.com/mobile/s?age=1w&ei=UTF-8&q=Chicken-N-Beer","https://www.nordstrom.com/browse/women/clothing/dresses/wedding-guest","","",""
